entity_id,pass,reason,model,input_tokens,output_tokens
customize_property_style_free_globe_man_baseball_game_s4,1,Image 3 lost the cartoon line-art style and appears photorealistic compared to Image 2's illustrated style.,claude-opus-4-7,3773,56
customize_property_style_free_globe_man_baseball_game_s2,1,"Image 3 appears more photographic with realistic faces and crowd, losing the cartoon line-art style retained in Image 2.",claude-opus-4-7,3773,59
customize_property_style_free_globe_man_diner_breakfast_s3,1,Image 3 looks photorealistic while Image 2 retains the cartoon/comic style of the reference.,claude-opus-4-7,3773,52
customize_property_style_free_globe_man_diner_breakfast_s1,1,Image 3 is photorealistic while Image 2 retained the cartoon style of the reference.,claude-opus-4-7,3773,48
customize_property_style_free_globe_man_diner_breakfast_s4,1,Image 3 lost the cartoon shading and looks photographic compared to Image 2's illustrated style.,claude-opus-4-7,3773,52
customize_property_style_free_globe_man_fishing_pier_s2,1,Image 3 lost the bold cartoon linework and became photorealistic compared to Image 2's illustrated style.,claude-opus-4-7,3773,55
customize_property_style_free_mouse_bread_crumb_s0,1,"Image 3 lost the cartoon outline and flat coloring, appearing as a photorealistic mouse instead.",claude-opus-4-7,4039,55
customize_property_style_free_globe_man_fishing_pier_s4,1,Image 3 lost the cartoon line-art style and appears photorealistic compared to Image 2's cartoon style.,claude-opus-4-7,3773,56
customize_property_style_free_globe_man_gas_station_s4,1,Image 3 lost the cartoon line-art style and became photorealistic compared to Image 2's illustration style.,claude-opus-4-7,3773,54
customize_property_style_free_globe_man_gas_station_s0,1,Image 3 lost the cartoon line-art style and appears photorealistic compared to Image 2's comic style.,claude-opus-4-7,3773,54
customize_property_style_free_globe_man_fishing_pier_s3,1,Image 3 lost the cartoon line-art style and appears photorealistic compared to Image 2's illustrated look.,claude-opus-4-7,3773,56
customize_property_style_free_globe_man_gas_station_s2,1,Image 3 is photorealistic while Image 2 retained the cartoon/comic style of the reference.,claude-opus-4-7,3773,51
customize_property_style_free_mouse_bread_crumb_s2,1,"Image 3 is photorealistic, losing the cartoon style of Image 1 preserved in Image 2.",claude-opus-4-7,4039,53
customize_property_style_free_mouse_bread_crumb_s3,1,"Image 3 is photorealistic mouse, losing Image 1's cartoon style preserved in Image 2.",claude-opus-4-7,4039,54
customize_property_style_free_globe_man_fishing_pier_s1,1,Image 3 lost the cartoon line-art style and appears photorealistic compared to Image 2.,claude-opus-4-7,3773,50
customize_property_style_free_mouse_cheese_wedge_s2,1,"Image 3 is photorealistic mouse, losing the cartoon style preserved in Image 2.",claude-opus-4-7,4039,50
customize_property_style_free_globe_man_gas_station_s1,1,"Image 3 lost the cartoon outlines and looks photographic, while Image 2 retained the comic style.",claude-opus-4-7,3773,53
customize_property_style_free_mouse_cheese_wedge_s0,1,"Image 3 is photorealistic mouse, losing the cartoon style preserved in Image 2.",claude-opus-4-7,4039,50
customize_property_style_free_mouse_bread_crumb_s1,1,"Image 3 is photorealistic, losing the cartoon style preserved in Image 2.",claude-opus-4-7,4039,47
customize_property_style_free_mouse_cheese_wedge_s1,1,"Image 3 is photorealistic, losing the cartoon style preserved in Image 2.",claude-opus-4-7,4039,47
customize_property_style_free_mouse_bread_crumb_s4,1,"Image 3 is photorealistic, losing the cartoon style preserved in Image 2.",claude-opus-4-7,4039,47
customize_property_style_free_globe_man_gas_station_s3,1,"Image 3 lost the cartoon outlines and halftone shading, appearing photorealistic compared to Image 2's comic style.",claude-opus-4-7,3773,60
customize_property_style_free_mouse_cheese_wedge_s3,1,"Image 3 is photorealistic mouse, losing the cartoon style preserved in Image 2.",claude-opus-4-7,4039,50
customize_property_style_free_mouse_cheese_wedge_s4,1,"Image 3 is photorealistic mouse, while Image 2 retained the cartoon style of the reference.",claude-opus-4-7,4039,52
customize_property_style_free_mouse_straw_burrow_s1,1,"Image 3 shows a photorealistic mouse, losing the cartoon style preserved in Image 2.",claude-opus-4-7,4039,52
customize_property_style_free_mouse_straw_burrow_s0,1,"Image 3 is a photorealistic mouse, while Image 2 retained the cartoon style of the reference.",claude-opus-4-7,4039,53
customize_property_style_free_mouse_mossy_stone_s4,1,"Image 3 shows a photorealistic mouse, losing the cartoon style preserved in Image 2.",claude-opus-4-7,4039,52
customize_property_style_free_mouse_mossy_stone_s0,1,"Image 3 shows a realistic photographic mouse, losing the cartoon style preserved in Image 2.",claude-opus-4-7,4039,53
customize_property_style_free_mouse_mossy_stone_s1,1,"Image 3 shows a photorealistic brown mouse, losing the cartoon style retained in Image 2.",claude-opus-4-7,4039,53
customize_property_style_free_mouse_mossy_stone_s2,1,"Image 3 shows a photorealistic mouse, losing the cartoon style preserved in Image 2.",claude-opus-4-7,4039,52
customize_property_style_free_mouse_mossy_stone_s3,1,"Image 3 shows a photorealistic mouse, losing the cartoon style preserved in Image 2.",claude-opus-4-7,4039,52
customize_property_style_free_mouse_straw_burrow_s2,1,"Image 3 shifted to photorealistic mouse and straw, losing the cartoon style preserved in Image 2.",claude-opus-4-7,4039,56
customize_property_style_free_mouse_straw_burrow_s3,1,"Image 3 is photorealistic, losing the cartoon style of the reference preserved in Image 2.",claude-opus-4-7,4039,51
customize_property_style_free_mouse_straw_burrow_s4,1,"Image 3 shows a photorealistic mouse, losing the cartoon style preserved in Image 2.",claude-opus-4-7,4039,52
customize_property_style_free_orange_cat_bowl_drinking_s1,1,"Image 3 is a photorealistic cat, losing the cartoon style preserved in Image 2.",claude-opus-4-7,3590,50
customize_property_style_free_orange_cat_bowl_drinking_s2,1,"Image 3 is photorealistic, abandoning the cartoon style preserved in Image 2.",claude-opus-4-7,3590,49
customize_property_style_free_mouse_wheat_field_s0,1,"Image 3 shows a photorealistic mouse, losing the cartoon style preserved in Image 2.",claude-opus-4-7,4039,52
customize_property_style_free_mouse_wheat_field_s1,1,"Image 3 shows a photorealistic mouse, losing the cartoon style preserved in Image 2.",claude-opus-4-7,4039,52
customize_property_style_free_orange_cat_bowl_drinking_s0,1,"Image 3 is photorealistic, losing the cartoon style preserved in Image 2.",claude-opus-4-7,3590,47
customize_property_style_free_mouse_wheat_field_s2,1,"Image 3 shows a photorealistic mouse, losing the cartoon style preserved in Image 2.",claude-opus-4-7,4039,52
customize_property_style_free_orange_cat_bowl_drinking_s3,1,Image 3 is photorealistic while Image 2 retains the cartoon style of the reference.,claude-opus-4-7,3590,48
customize_property_style_free_mouse_wheat_field_s4,1,"Image 3 shows a photorealistic mouse and wheat, losing the cartoon style preserved in Image 2.",claude-opus-4-7,4039,56
customize_property_style_free_orange_cat_bowl_drinking_s4,1,Image 3 is photorealistic while Image 2 retained the cartoon style of the reference.,claude-opus-4-7,3590,48
customize_property_style_free_mouse_wheat_field_s3,1,"Image 3 shows a photorealistic mouse, losing the cartoon style preserved in Image 2.",claude-opus-4-7,4039,52
customize_property_style_free_orange_cat_fence_walk_s0,1,"Image 3 is photorealistic, losing the cartoon style retained in Image 2.",claude-opus-4-7,3590,46
customize_property_style_free_orange_cat_fence_walk_s3,1,Image 3 is photorealistic while Image 2 retained the cartoon style of the reference.,claude-opus-4-7,3590,48
customize_property_style_free_orange_cat_fence_walk_s4,1,"Image 3 is photorealistic, losing the cartoon style of the reference seen in Image 2.",claude-opus-4-7,3590,50
customize_property_style_free_orange_cat_fence_walk_s2,1,"Image 3 is clearly photorealistic, losing the cartoon style preserved in Image 2.",claude-opus-4-7,3590,50
customize_property_style_free_orange_cat_fence_walk_s1,1,Image 3 is photorealistic while Image 2 retained the cartoon style of the reference.,claude-opus-4-7,3590,48
customize_property_style_free_orange_cat_garden_stalk_s4,1,Image 3 lost the orange cartoon coloring and looks like a realistic tabby cat photo.,claude-opus-4-7,3590,51
customize_property_style_free_orange_cat_garden_stalk_s3,1,"Image 3 is a photorealistic tabby cat, losing the cartoon style preserved in Image 2.",claude-opus-4-7,3590,53
customize_property_style_free_orange_cat_garden_stalk_s1,1,"Image 3 appears more photorealistic than Image 2, with sharper fur detail and less stylization.",claude-opus-4-7,3590,51
customize_property_style_free_orange_cat_garden_stalk_s2,1,Image 3 lost the orange tabby coloring and appears more photorealistic compared to Image 2.,claude-opus-4-7,3590,51
customize_property_style_free_orange_cat_windowsill_nap_s2,1,"Image 3 is a photorealistic cat, losing the cartoon style preserved in Image 2.",claude-opus-4-7,3590,50
customize_property_style_free_orange_cat_windowsill_nap_s4,1,Image 3 is clearly photorealistic while Image 2 retains the cartoon style of the reference.,claude-opus-4-7,3590,51
customize_property_style_free_orange_cat_windowsill_nap_s3,1,Image 3 is clearly photorealistic while Image 2 retained the cartoon style of the reference.,claude-opus-4-7,3590,51
customize_property_style_free_orange_cat_windowsill_nap_s1,1,"Image 3 is photorealistic, losing the cartoon outline and flat colors present in Images 1 and 2.",claude-opus-4-7,3590,55
customize_property_style_free_orange_cat_yarn_play_s0,1,"Image 3 is photorealistic, losing the cartoon style preserved in Image 2.",claude-opus-4-7,3590,47
customize_property_style_free_orange_cat_garden_stalk_s0,1,"Image 3 lost the cartoon outlines and flat shading, appearing as a photorealistic cat versus Image 2's illustrated style.",claude-opus-4-7,3590,64
customize_property_style_free_orange_cat_yarn_play_s2,1,"Image 3 is photorealistic, losing the cartoon style preserved in Image 2.",claude-opus-4-7,3590,47
customize_property_style_free_orange_cat_yarn_play_s1,1,Image 3 is photorealistic while Image 2 retains the cartoon style of the reference.,claude-opus-4-7,3590,48
customize_property_style_free_orange_cat_windowsill_nap_s0,1,Image 3 is photorealistic while Image 2 retained the cartoon style of the reference.,claude-opus-4-7,3590,48
customize_property_style_free_orange_cat_yarn_play_s4,1,"Image 3 lost the cartoon outlines and flat coloring, becoming a photorealistic cat compared to Image 2's cartoon style.",claude-opus-4-7,3590,65
customize_property_style_free_pig_apple_eating_s1,1,"Image 3 is photorealistic, losing the cartoon style preserved in Image 2.",claude-opus-4-7,4022,47
customize_property_style_free_pig_apple_eating_s0,1,"Image 3 is photorealistic, losing the cartoon style preserved in Image 2.",claude-opus-4-7,4022,47
customize_property_style_free_pig_apple_eating_s2,1,"Image 3 is photorealistic, losing the cartoon style preserved in Image 2.",claude-opus-4-7,4022,47
customize_property_style_free_pig_apple_eating_s4,1,"Image 3 is photorealistic, losing the cartoon style preserved in Image 2.",claude-opus-4-7,4022,47
customize_property_style_free_pig_apple_eating_s3,1,"Image 3 is photorealistic, losing the cartoon style preserved in Image 2.",claude-opus-4-7,4022,47
customize_property_style_free_orange_cat_yarn_play_s3,1,"Image 3 is photorealistic, losing the cartoon style preserved in Image 2.",claude-opus-4-7,3590,47
customize_property_style_free_pig_farm_pen_s1,1,"Image 3 is photorealistic, losing the cartoon style preserved in Image 2.",claude-opus-4-7,4022,47
customize_property_style_free_pig_farm_pen_s2,1,"Image 3 lost the cartoon outlines and spots, appearing as a realistic photographic pig instead of stylized illustration.",claude-opus-4-7,4022,60
customize_property_style_free_pig_farm_pen_s0,1,"Image 3 is photorealistic, losing the cartoon style preserved in Image 2.",claude-opus-4-7,4022,47
customize_property_style_free_pig_farm_pen_s3,1,"Image 3 is photorealistic, losing the cartoon style of Image 1 that Image 2 preserved.",claude-opus-4-7,4022,54
customize_property_style_free_pig_farm_pen_s4,1,"Image 3 is photorealistic, losing the cartoon style preserved in Image 2.",claude-opus-4-7,4022,47
customize_property_style_free_pig_mud_wallow_s0,1,"Image 3 is clearly photorealistic, losing the cartoon style of Image 1 retained in Image 2.",claude-opus-4-7,4022,55
customize_property_style_free_pig_mud_wallow_s2,1,"Image 3 is photorealistic, losing the cartoon style preserved in Image 2.",claude-opus-4-7,4022,47
customize_property_style_free_pig_mud_wallow_s1,1,Image 3 is photorealistic while Image 2 retains the cartoon style of the reference.,claude-opus-4-7,4022,48
customize_property_style_free_pig_mud_wallow_s4,1,"Image 3 is photorealistic, losing the cartoon style of Image 1 retained in Image 2.",claude-opus-4-7,4022,52
customize_property_style_free_pig_mud_wallow_s3,1,Image 3 is photorealistic while Image 2 retained the cartoon style of the reference.,claude-opus-4-7,4022,48
customize_property_style_free_pig_piglets_meadow_s2,1,"Image 3 is photorealistic, losing the cartoon style preserved in Image 2.",claude-opus-4-7,4022,47
customize_property_style_free_pig_piglets_meadow_s1,1,"Image 3 is photorealistic, losing the cartoon style preserved in Image 2.",claude-opus-4-7,4022,47
customize_property_style_free_pig_piglets_meadow_s0,1,Image 3 is photorealistic while Image 2 retained the cartoon style of the reference.,claude-opus-4-7,4022,48
customize_property_style_free_pig_piglets_meadow_s3,1,"Image 3 is photorealistic, losing the cartoon style preserved in Image 2.",claude-opus-4-7,4022,47
customize_property_style_free_pig_piglets_meadow_s4,1,Image 3 is photorealistic while Image 2 retained the cartoon style of the reference.,claude-opus-4-7,4022,48
customize_property_style_free_pig_rooting_dirt_s2,1,"Image 3 is photorealistic, losing the cartoon style preserved in Image 2.",claude-opus-4-7,4022,47
customize_property_style_free_pig_rooting_dirt_s0,1,"Image 3 is photorealistic, losing the cartoon style preserved in Image 2.",claude-opus-4-7,4022,47
customize_property_style_free_pig_rooting_dirt_s3,1,Image 3 is photorealistic while Image 2 retained the cartoon style.,claude-opus-4-7,4022,44
customize_property_style_free_pig_rooting_dirt_s4,1,"Image 3 is photorealistic, losing the cartoon style preserved in Image 2.",claude-opus-4-7,4022,47
customize_property_style_free_pig_rooting_dirt_s1,1,"Image 3 is photorealistic, losing the cartoon style preserved in Image 2.",claude-opus-4-7,4022,47
customize_property_style_free_solarmax_fountain_plaza_s3,1,"Image 3 appears more photographic with realistic skin, lighting, and proportions compared to the more stylized Image 2.",claude-opus-4-7,3401,57
customize_property_style_free_solarmax_fountain_plaza_s4,1,Image 3 shifts toward photographic realism in setting and figure rendering compared to the more stylized cartoon look of Image 2.,claude-opus-4-7,3401,61
customize_property_style_free_solarmax_fountain_plaza_s2,1,Image 3 lost the anime/cartoon styling and appears as a realistic photographic child compared to Image 2's stylized look.,claude-opus-4-7,3401,60
customize_property_style_free_solarmax_fountain_plaza_s0,0,"Image 3 retains the same anime/cartoon style as Image 2; character remains stylized, not photographic.",claude-opus-4-7,3401,53
customize_property_style_free_solarmax_mountain_top_s1,1,"Image 3 is photorealistic, losing the anime/cartoon style retained in Image 2.",claude-opus-4-7,3401,49
customize_property_style_free_solarmax_mountain_top_s3,1,"Image 3 lost the anime style and appears as a realistic photo of a child, while Image 2 retained the cartoon style.",claude-opus-4-7,3401,58
customize_property_style_free_solarmax_mountain_top_s2,1,"Image 3 is clearly photorealistic versus Image 2's anime style, matching the predicted style loss.",claude-opus-4-7,3401,53
customize_property_style_free_solarmax_fountain_plaza_s1,1,Image 3 looks photorealistic while Image 2 retained the cartoon styling from the reference.,claude-opus-4-7,3401,50
customize_property_style_free_solarmax_ramen_shop_s0,1,"Image 3 looks photographic/realistic, losing the anime style present in Image 2.",claude-opus-4-7,3401,46
customize_property_style_free_solarmax_mountain_top_s0,1,Image 3 appears photorealistic while Image 2 retains the anime/cartoon style of the reference.,claude-opus-4-7,3401,52
customize_property_style_free_solarmax_ramen_shop_s1,1,"Image 3 shifted toward a more photographic, realistic style, losing the stylized anime cartoon look from Image 1.",claude-opus-4-7,3401,58
customize_property_style_free_solarmax_ramen_shop_s2,1,Image 3 shifted from anime style to photographic realism when ref->text was blocked.,claude-opus-4-7,3401,46
customize_property_style_free_solarmax_ramen_shop_s3,1,"Image 3 shifted from anime style to a photorealistic depiction, losing the cartoon style of the reference.",claude-opus-4-7,3401,54
customize_property_style_free_solarmax_rooftop_jump_s0,1,"Image 3 shifted to a photorealistic style, losing the anime/cartoon look preserved in Image 2.",claude-opus-4-7,3401,55
customize_property_style_free_solarmax_rooftop_jump_s1,1,Image 3 shifted from anime cartoon style to photorealistic rendering with realistic textures and lighting.,claude-opus-4-7,3401,54
customize_property_style_free_solarmax_mountain_top_s4,1,Image 3 shifted from anime style to photorealistic appearance when ref->text attention was blocked.,claude-opus-4-7,3401,51
customize_property_style_free_solarmax_ramen_shop_s4,1,Image 3 lost the anime style and became photorealistic compared to Image 2's cartoon style.,claude-opus-4-7,3401,50
customize_property_style_free_solarmax_rooftop_jump_s3,1,Image 3 lost the anime/cartoon style and became more photorealistic compared to Image 2.,claude-opus-4-7,3401,50
customize_property_style_free_solarmax_rooftop_jump_s2,1,"Image 3 shifted to photorealistic style, losing the anime/cartoon look of Image 1 retained in Image 2.",claude-opus-4-7,3401,59
customize_property_style_free_solarmax_training_mat_s0,1,Image 3 lost anime style and appears photorealistic compared to Image 2's cartoon style.,claude-opus-4-7,3401,50
customize_property_style_free_solarmax_training_mat_s1,1,"Image 3 shifts to a photographic, realistic rendering while Image 2 retains the anime/cartoon style of the reference.",claude-opus-4-7,3401,60
customize_property_style_free_solarmax_rooftop_jump_s4,1,Image 3 shifted from anime cartoon style to photorealistic rendering after blocking ref->text attention.,claude-opus-4-7,3401,54
customize_property_style_free_solarmax_training_mat_s2,1,Image 3 shifted from anime style to photorealistic depiction when ref->text was blocked.,claude-opus-4-7,3401,49
customize_property_style_free_solarmax_training_mat_s3,1,"Image 3 shifted to a photographic realistic style, losing the anime cartoon look of Image 1/2.",claude-opus-4-7,3401,54
customize_property_style_free_woman_runner_beach_jog_s0,1,Image 3 is photorealistic while Image 2 retained the cartoon style of the reference.,claude-opus-4-7,3833,48
customize_property_style_free_woman_runner_beach_jog_s1,1,"Image 3 lost the cartoon outlines and cel-shading, appearing photorealistic compared to Image 2's cartoon style.",claude-opus-4-7,3833,62
customize_property_style_free_woman_runner_beach_jog_s2,1,"Image 3 lost the cartoon outlines and shading, appearing photorealistic compared to Image 2's cartoon style.",claude-opus-4-7,3833,59
customize_property_style_free_woman_runner_beach_jog_s3,1,"Image 3 lost the cartoon outlines and cel shading, appearing photorealistic compared to Image 2's cartoon style.",claude-opus-4-7,3833,61
customize_property_style_free_woman_runner_beach_jog_s4,1,"Image 3 is photorealistic, losing the cartoon style preserved in Image 2.",claude-opus-4-7,3833,47
customize_property_style_free_woman_runner_city_bridge_s0,1,Image 3 lost cartoon shading and looks photorealistic compared to Image 2's illustrated style.,claude-opus-4-7,3833,53
customize_property_style_free_solarmax_training_mat_s4,1,Image 3 looks photorealistic while Image 2 retains the anime style of the reference.,claude-opus-4-7,3401,47
customize_property_style_free_woman_runner_city_bridge_s1,0,"Both Image 2 and Image 3 are already photorealistic; neither reflects the cartoon style, and Image 3 is not noticeably more realistic.",claude-opus-4-7,3833,68
customize_property_style_free_woman_runner_city_bridge_s2,1,"Image 3 lost the cartoon line-art style and appears photographic, unlike the cel-shaded Image 2.",claude-opus-4-7,3833,56
customize_property_style_free_woman_runner_city_bridge_s3,0,"Both Image 2 and Image 3 are photorealistic; neither shows the cartoon style of Image 1, so no change occurred.",claude-opus-4-7,3833,61
customize_property_style_free_woman_runner_city_bridge_s4,1,"Image 3 appears more photorealistic than Image 2, with less stylized shading and more natural textures.",claude-opus-4-7,3833,51
customize_property_style_free_woman_runner_park_stretch_s1,1,Image 3 is photorealistic while Image 2 retains the cartoon style of the reference.,claude-opus-4-7,3833,48
customize_property_style_free_woman_runner_park_stretch_s3,1,Image 3 is photorealistic while Image 2 retains the cartoon style of the reference.,claude-opus-4-7,3833,48
customize_property_style_free_woman_runner_park_stretch_s2,1,"Image 3 lost the cartoon outlines and cel shading, appearing photorealistic compared to Image 2's cartoon style.",claude-opus-4-7,3833,61
customize_property_style_free_woman_runner_track_sprint_s2,1,Image 3 lost the cartoon style and became photorealistic compared to Image 2.,claude-opus-4-7,3833,46
customize_property_style_free_woman_runner_track_sprint_s3,1,Image 3 is photorealistic while Image 2 retains the cartoon style of the reference.,claude-opus-4-7,3833,48
customize_property_style_free_woman_runner_track_sprint_s0,1,Image 3 lost the cartoon outlines and shading of Image 1/2 and looks photographic.,claude-opus-4-7,3833,51
customize_property_style_free_woman_runner_track_sprint_s1,1,"Image 3 lost the cartoon outlines and flat shading, appearing photorealistic compared to Image 2's cartoon style.",claude-opus-4-7,3833,61
customize_property_style_free_woman_runner_park_stretch_s0,1,Image 3 appears photorealistic while Image 2 retains the cartoon/illustrated style of the reference.,claude-opus-4-7,3833,54
customize_property_style_free_woman_runner_track_sprint_s4,1,"Image 3 lost the cartoon outlines and flat shading, becoming photorealistic compared to Image 2.",claude-opus-4-7,3833,55
customize_property_style_free_woman_runner_trail_run_s0,1,Image 3 is clearly photorealistic while Image 2 retained the cartoon style of the reference.,claude-opus-4-7,3833,51
customize_property_style_free_woman_runner_trail_run_s1,1,Image 3 lost the cartoon style and appears photorealistic compared to the cartoon Image 2.,claude-opus-4-7,3833,52
customize_property_style_free_woman_runner_park_stretch_s4,1,"Image 3 lost the cartoon outlines and flat shading, appearing photorealistic compared to Image 2's cartoon style.",claude-opus-4-7,3833,61
customize_property_style_free_woman_runner_trail_run_s3,1,Image 3 is clearly photorealistic while Image 2 retained the cartoon style of the reference.,claude-opus-4-7,3833,51
customize_property_style_free_woman_runner_trail_run_s2,1,Image 3 is photorealistic while Image 2 retains the cartoon style of the reference.,claude-opus-4-7,3833,48
customize_property_style_free_woman_runner_trail_run_s4,1,Image 3 is clearly photorealistic while Image 2 retains the cartoon style of the reference.,claude-opus-4-7,3833,51
customize_property_style_free_cartoon_boy_treehouse_s3,1,"Image 3 appears photorealistic with realistic textures, while Image 2 retains the cartoon style of Image 1.",claude-opus-4-7,3293,57
customize_property_style_free_cartoon_boy_treehouse_s1,1,"Image 3 shows realistic lighting, textures, and proportions, losing the flat cartoon style preserved in Image 2.",claude-opus-4-7,3293,59
customize_property_style_free_cartoon_boy_treehouse_s2,1,Image 3 lost the cartoon style and became photorealistic compared to Image 2's clear cartoon style.,claude-opus-4-7,3293,54
customize_property_style_free_cartoon_boy_treehouse_s4,1,"Image 3 has realistic textures, lighting, and proportions, losing the flat cartoon style retained in Image 2.",claude-opus-4-7,3293,57
customize_property_style_free_cartoon_boy_video_game_s0,1,Image 3 is photorealistic while Image 2 retains the cartoon style of the reference.,claude-opus-4-7,3293,48
customize_property_style_free_cartoon_boy_video_game_s2,1,Image 3 shifted to photorealistic rendering while Image 2 retained the cartoon style of the reference.,claude-opus-4-7,3293,54
customize_property_style_free_cartoon_boy_video_game_s1,1,"Image 3 shifted from cartoon style to a photorealistic look, losing Image 1's illustrated style.",claude-opus-4-7,3293,54
customize_property_style_free_cartoon_boy_video_game_s3,1,"Image 3 shifted to a photorealistic style, losing the cartoon look preserved in Image 2.",claude-opus-4-7,3293,52
customize_property_style_free_cartoon_boy_video_game_s4,1,"Image 3 shifts to a photorealistic style, losing the flat cartoon look preserved in Image 2.",claude-opus-4-7,3293,54
customize_property_style_free_cartoon_boy_water_balloon_s0,1,"Image 3 shifts from flat cartoon style to a photorealistic look, losing Image 1's cartoon style.",claude-opus-4-7,3293,56
customize_property_style_free_cartoon_boy_water_balloon_s1,1,Image 3 shifted to photorealistic rendering while Image 2 retained the cartoon style of the reference.,claude-opus-4-7,3293,54
customize_property_style_free_cartoon_boy_water_balloon_s2,1,"Image 3 is clearly photographic/realistic, losing the cartoon style preserved in Image 2.",claude-opus-4-7,3293,52
