task_id,cell,pass,reason,model,input_tokens,output_tokens
customize_property_style_free_doll_shopping_s2,amp_text_from_ref_mm5+mm6+mm7_lam8,0,"Background buildings and pedestrians appear photorealistic, contrasting with cartoon character.",claude-sonnet-5,2124,46
customize_property_style_free_doll_shopping_s2,amp_text_from_ref_mm4+mm5+mm6+mm7_lam6,0,"Background street, buildings, and pedestrians are rendered photorealistically, not stylized.",claude-sonnet-5,2124,45
customize_property_style_free_doll_shopping_s2,amp_combo-text_from_ref-image_from_text_mm5+mm6+mm7_lam4,0,"Background street, buildings, and pedestrians are photorealistic, not stylized like the character.",claude-sonnet-5,2124,45
customize_property_style_free_doll_shopping_s3,amp_text_from_ref_mm5+mm6+mm7_lam8,0,"Background buildings, pedestrians, and street look photorealistic, not stylized like the character.",claude-sonnet-5,2124,45
customize_property_style_free_doll_shopping_s3,amp_text_from_ref_mm4+mm5+mm6+mm7_lam6,0,"Background street scene and pedestrians are photorealistic, not stylized like the reference.",claude-sonnet-5,2124,43
customize_property_style_free_doll_shopping_s3,amp_combo-text_from_ref-image_from_text_mm5+mm6+mm7_lam4,0,"Background street scene and pedestrians are photorealistic, not stylized like the character.",claude-sonnet-5,2124,42
customize_property_style_free_doll_shopping_s4,amp_text_from_ref_mm5+mm6+mm7_lam8,0,"Background pedestrians, cars, and street are rendered photorealistically, not stylized like the character.",claude-sonnet-5,2124,47
customize_property_style_free_doll_shopping_s4,amp_text_from_ref_mm4+mm5+mm6+mm7_lam6,0,"Background street, pedestrians, cars and shops are rendered photorealistically, not stylized.",claude-sonnet-5,2124,46
customize_property_style_free_doll_shopping_s4,amp_combo-text_from_ref-image_from_text_mm5+mm6+mm7_lam4,0,"Background street and pedestrians are photorealistic, not stylized like the character.",claude-sonnet-5,2124,40
customize_property_style_free_globe_man_gas_station_s3,amp_text_from_ref_mm5+mm6+mm7_lam8,0,"Car and background have photorealistic shading/textures, not matching the flat illustration style.",claude-sonnet-5,2456,43
customize_property_style_free_globe_man_gas_station_s3,amp_text_from_ref_mm4+mm5+mm6+mm7_lam6,0,"The car, gas station, and background trees have photographic textures, not fully stylized.",claude-sonnet-5,2456,41
customize_property_style_free_globe_man_gas_station_s3,amp_combo-text_from_ref-image_from_text_mm5+mm6+mm7_lam4,1,"Whole scene, including truck and background, rendered in consistent cartoon/illustration style.",claude-sonnet-5,2456,45
customize_property_style_free_solarmax_fountain_plaza_s0,amp_text_from_ref_mm5+mm6+mm7_lam8,0,"Background buildings, trees, and pedestrians look photorealistic, unlike flat cel-shaded style of reference.",claude-sonnet-5,2084,54
customize_property_style_free_solarmax_fountain_plaza_s0,amp_text_from_ref_mm4+mm5+mm6+mm7_lam6,0,"Background buildings, street and pedestrians look photorealistic, not stylized like the reference.",claude-sonnet-5,2084,45
customize_property_style_free_solarmax_fountain_plaza_s0,amp_combo-text_from_ref-image_from_text_mm5+mm6+mm7_lam4,0,"Background fountain, buildings, and pedestrians remain photorealistic while only the boy is cartoon-styled.",claude-sonnet-5,2084,53
customize_property_style_free_solarmax_fountain_plaza_s2,amp_text_from_ref_mm5+mm6+mm7_lam8,1,"Entire scene, character, and background rendered in consistent cartoon illustration style.",claude-sonnet-5,2084,42
customize_property_style_free_solarmax_fountain_plaza_s2,amp_text_from_ref_mm4+mm5+mm6+mm7_lam6,0,"Background buildings, fountain, and people look photorealistic, not matching the cartoon style.",claude-sonnet-5,2084,45
customize_property_style_free_solarmax_fountain_plaza_s2,amp_combo-text_from_ref-image_from_text_mm5+mm6+mm7_lam4,0,"Background fountain, buildings, and pedestrians are photorealistic, not stylized like the character.",claude-sonnet-5,2084,47
customize_property_style_free_solarmax_fountain_plaza_s3,amp_text_from_ref_mm5+mm6+mm7_lam8,1,"Entire scene, character and background, rendered in consistent cartoon/anime illustration style.",claude-sonnet-5,2084,45
customize_property_style_free_solarmax_fountain_plaza_s3,amp_text_from_ref_mm4+mm5+mm6+mm7_lam6,1,"Both subject and background are rendered in consistent cartoon/illustration style, no photographic elements.",claude-sonnet-5,2084,47
customize_property_style_free_solarmax_fountain_plaza_s3,amp_combo-text_from_ref-image_from_text_mm5+mm6+mm7_lam4,0,"Background plaza, fountain, and pedestrians are photorealistic, not stylized like the character.",claude-sonnet-5,2084,47
